Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Source
16670424,70,Male,Handbag,Accessories,28,Minnesota,M,Olive,Summer,3.7,No,Store Pickup,No,No,31,Venmo,Every 3 Months,Synthetic Data
4601217,62,Male,Dress,Clothing,45,Colorado,L,Olive,Winter,2.9,No,Standard,Yes,Yes,44,PayPal,Weekly,Synthetic Data
10299901,61,Male,Sweater,Clothing,65,Kansas,S,Orange,Summer,3.6,No,Next Day Air,No,No,19,Bank Transfer,Every 3 Months,Synthetic Data
9946472,56,Female,Sandals,Footwear,25,Hawaii,S,Olive,Winter,4.6,No,Standard,No,No,9,Venmo,Bi-Weekly,Synthetic Data
8989105,70,Male,Scarf,Clothing,29,Idaho,M,Green,Fall,2.8,No,Store Pickup,Yes,Yes,33,Debit Card,Quarterly,Synthetic Data
1526087,62,Male,Boots,Footwear,28,Louisiana,M,Blue,Fall,4.5,Yes,Standard,Yes,Yes,42,Credit Card,Weekly,Synthetic Data
9276938,25,Male,Jacket,Outerwear,94,Texas,M,Purple,Summer,3.1,No,Store Pickup,Yes,Yes,42,Venmo,Every 3 Months,Synthetic Data
8134074,40,Female,Jewelry,Accessories,55,North Dakota,M,Orange,Fall,3.8,No,Store Pickup,No,No,43,Cash,Fortnightly,Synthetic Data
13553253,54,Male,Backpack,Accessories,73,Florida,M,Peach,Fall,3.7,No,Store Pickup,No,No,44,Debit Card,Every 3 Months,Synthetic Data
9511545,40,Male,Jeans,Clothing,53,New Hampshire,S,Silver,Winter,3.0,No,Free Shipping,Yes,Yes,33,Cash,Fortnightly,Synthetic Data
9556354,70,Female,T-shirt,Clothing,62,Delaware,L,Teal,Spring,4.5,No,Free Shipping,No,No,12,PayPal,Bi-Weekly,Synthetic Data
11595934,69,Female,Sneakers,Footwear,95,Arkansas,S,Gold,Winter,3.8,No,Free Shipping,No,No,4,Debit Card,Monthly,Synthetic Data
5515733,69,Female,Dress,Outerwear,30,Maine,M,Olive,Spring,4.8,No,Store Pickup,No,No,21,PayPal,Every 3 Months,Synthetic Data
6540111,39,Male,Hoodie,Clothing,41,Washington,L,Indigo,Fall,3.8,Yes,Express,Yes,Yes,44,Debit Card,Weekly,Synthetic Data
13002296,69,Female,Shoes,Clothing,85,Kansas,L,Violet,Fall,4.5,No,Standard,No,No,42,Cash,Every 3 Months,Synthetic Data
820037,60,Male,Blouse,Clothing,84,Alaska,XL,Black,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,11,Venmo,Monthly,Synthetic Data
12893053,70,Male,Pants,Clothing,64,Arkansas,L,Blue,Fall,4.7,Yes,Standard,Yes,Yes,33,Cash,Quarterly,Synthetic Data
8712579,55,Female,Shorts,Clothing,55,New York,M,Beige,Winter,3.8,No,Free Shipping,No,No,30,Debit Card,Fortnightly,Synthetic Data
594261,70,Male,Jewelry,Accessories,27,California,M,White,Spring,3.6,No,Standard,Yes,Yes,33,Venmo,Quarterly,Synthetic Data
10850235,59,Male,Sandals,Footwear,30,Ohio,XL,Yellow,Spring,3.1,Yes,Express,Yes,Yes,7,Cash,Fortnightly,Synthetic Data
6775768,40,Female,Handbag,Accessories,31,Louisiana,S,Lavender,Fall,3.7,No,Standard,No,No,20,Venmo,Quarterly,Synthetic Data
14880074,53,Male,Socks,Accessories,73,California,S,Magenta,Summer,3.0,No,Express,No,No,28,Cash,Bi-Weekly,Synthetic Data
8240179,42,Male,Belt,Accessories,94,Idaho,S,Gray,Winter,4.5,Yes,Next Day Air,Yes,Yes,44,PayPal,Fortnightly,Synthetic Data
3784082,36,Female,Blouse,Clothing,31,Virginia,M,Red,Fall,4.5,No,Store Pickup,No,Yes,10,Bank Transfer,Every 3 Months,Synthetic Data
5894437,66,Male,Backpack,Footwear,82,Indiana,L,Violet,Spring,4.5,Yes,Store Pickup,Yes,Yes,5,Credit Card,Quarterly,Synthetic Data
10607474,30,Female,Shirt,Clothing,78,Georgia,XL,Magenta,Winter,4.4,No,Free Shipping,No,No,30,Cash,Monthly,Synthetic Data
242499,54,Female,Handbag,Accessories,61,New Hampshire,L,Blue,Summer,4.9,No,Next Day Air,No,No,11,Cash,Every 3 Months,Synthetic Data
6003438,38,Male,Shirt,Clothing,43,Louisiana,L,Gold,Spring,3.6,Yes,Free Shipping,Yes,Yes,5,Bank Transfer,Fortnightly,Synthetic Data
1984011,70,Male,Jacket,Outerwear,83,Kansas,XL,Black,Winter,4.6,No,Free Shipping,No,No,33,Credit Card,Every 3 Months,Synthetic Data
6855157,64,Male,Dress,Clothing,69,Washington,M,Gold,Summer,4.5,No,Next Day Air,Yes,No,43,Credit Card,Fortnightly,Synthetic Data
11410464,64,Male,Sneakers,Footwear,29,Oregon,S,Olive,Winter,3.7,No,2-Day Shipping,No,Yes,45,Debit Card,Every 3 Months,Synthetic Data
15753061,55,Female,Hat,Accessories,26,Arizona,L,Red,Fall,2.9,No,Express,No,No,28,PayPal,Monthly,Synthetic Data
2639427,41,Female,Blouse,Clothing,72,California,M,Orange,Spring,4.5,No,Free Shipping,No,No,20,Cash,Every 3 Months,Synthetic Data
6949989,63,Female,Shirt,Clothing,30,Maryland,M,Red,Summer,3.7,No,2-Day Shipping,No,No,11,Bank Transfer,Monthly,Synthetic Data
4150879,64,Male,Pants,Clothing,56,Colorado,M,Black,Spring,4.0,No,Express,Yes,Yes,43,Cash,Fortnightly,Synthetic Data
10881046,63,Female,Sneakers,Clothing,43,Oregon,S,Black,Spring,3.9,No,Store Pickup,No,No,11,Venmo,Every 3 Months,Synthetic Data
4056104,41,Female,Dress,Footwear,82,Connecticut,L,Cyan,Spring,4.9,No,Store Pickup,No,No,10,PayPal,Every 3 Months,Synthetic Data
6715176,51,Female,Coat,Outerwear,52,South Dakota,L,Violet,Summer,3.7,No,2-Day Shipping,No,No,44,Bank Transfer,Monthly,Synthetic Data
7422999,70,Male,Blouse,Clothing,94,New Mexico,XL,Silver,Summer,4.5,Yes,Next Day Air,Yes,Yes,13,PayPal,Every 3 Months,Synthetic Data
11342945,56,Male,Sneakers,Footwear,48,Illinois,L,Violet,Summer,4.0,No,Express,Yes,Yes,43,PayPal,Bi-Weekly,Synthetic Data
7129008,28,Female,Shoes,Footwear,94,Texas,L,Olive,Winter,3.8,No,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly,Synthetic Data
398500,41,Female,Blouse,Clothing,31,New York,S,Olive,Summer,4.8,No,Standard,No,No,45,Credit Card,Bi-Weekly,Synthetic Data
3495294,30,Male,Sandals,Footwear,51,Nebraska,XL,Purple,Summer,5.0,No,Next Day Air,Yes,Yes,24,Cash,Monthly,Synthetic Data
16347100,60,Male,Socks,Clothing,40,Oklahoma,L,Silver,Winter,3.0,Yes,Store Pickup,Yes,Yes,11,PayPal,Weekly,Synthetic Data
15693654,38,Female,Gloves,Accessories,28,Washington,XL,Peach,Fall,3.7,No,Next Day Air,No,No,43,Cash,Every 3 Months,Synthetic Data
3891483,29,Female,Pants,Accessories,58,Nebraska,M,Cyan,Spring,3.7,No,Free Shipping,No,No,17,Cash,Quarterly,Synthetic Data
10564636,70,Male,Coat,Outerwear,97,New Hampshire,M,Gray,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,43,Venmo,Monthly,Synthetic Data
3024827,63,Female,Coat,Outerwear,57,Michigan,S,Gray,Summer,4.8,No,Free Shipping,No,No,41,Cash,Fortnightly,Synthetic Data
14065313,61,Female,Dress,Clothing,93,Mississippi,XL,Turquoise,Winter,3.7,No,Standard,No,No,30,PayPal,Monthly,Synthetic Data
12639643,63,Female,Jacket,Outerwear,57,Nevada,M,Green,Fall,2.9,No,Free Shipping,No,No,44,Credit Card,Annually,Synthetic Data
16623444,55,Female,Hat,Accessories,93,Tennessee,S,Green,Fall,2.8,No,2-Day Shipping,Yes,Yes,31,PayPal,Fortnightly,Synthetic Data
13982529,53,Male,Handbag,Accessories,85,Utah,M,Olive,Fall,4.7,No,Next Day Air,No,No,12,Cash,Quarterly,Synthetic Data
11623290,62,Female,Sneakers,Accessories,95,Ohio,L,White,Fall,4.0,No,Next Day Air,No,No,19,Credit Card,Monthly,Synthetic Data
2034399,30,Female,Coat,Outerwear,95,Illinois,S,Violet,Winter,3.9,No,Free Shipping,No,No,12,Venmo,Bi-Weekly,Synthetic Data
11449287,52,Female,Blouse,Clothing,73,Delaware,M,Pink,Spring,2.9,No,Free Shipping,No,No,10,Bank Transfer,Every 3 Months,Synthetic Data
7372089,54,Male,Scarf,Accessories,62,West Virginia,M,Orange,Spring,4.9,No,Next Day Air,No,No,34,PayPal,Monthly,Synthetic Data
16012051,51,Male,Backpack,Accessories,95,Oregon,L,Brown,Winter,3.7,Yes,Standard,Yes,Yes,20,PayPal,Weekly,Synthetic Data
2716428,43,Male,Hat,Accessories,30,Georgia,L,Red,Fall,4.5,No,Standard,No,No,28,Credit Card,Monthly,Synthetic Data
14800783,59,Female,Gloves,Accessories,95,Texas,XL,Peach,Fall,4.2,No,Express,No,No,45,Debit Card,Bi-Weekly,Synthetic Data
298347,69,Female,Shorts,Clothing,82,Arizona,M,Pink,Fall,4.9,No,Free Shipping,No,No,29,PayPal,Weekly,Synthetic Data
5349677,55,Male,Sweater,Clothing,38,Louisiana,M,Maroon,Fall,4.7,Yes,2-Day Shipping,Yes,No,30,Credit Card,Every 3 Months,Synthetic Data
840683,70,Male,Shirt,Clothing,95,Ohio,M,Cyan,Fall,3.4,Yes,Next Day Air,Yes,Yes,6,Debit Card,Every 3 Months,Synthetic Data
34099,63,Male,Coat,Footwear,31,Idaho,XL,Lavender,Spring,4.7,No,Free Shipping,Yes,No,12,Cash,Annually,Synthetic Data
7125667,40,Female,Shorts,Clothing,26,West Virginia,L,Cyan,Fall,4.8,No,Next Day Air,No,No,20,Venmo,Bi-Weekly,Synthetic Data
7460070,68,Male,Hat,Accessories,76,Delaware,M,Green,Spring,4.0,Yes,Express,Yes,Yes,44,Debit Card,Quarterly,Synthetic Data
10339781,62,Female,Shoes,Footwear,42,Minnesota,XL,Orange,Fall,4.9,No,Free Shipping,No,No,31,Venmo,Monthly,Synthetic Data
8091597,70,Male,Shirt,Clothing,31,Mississippi,L,Blue,Winter,3.0,Yes,Free Shipping,Yes,Yes,44,Credit Card,Monthly,Synthetic Data
6356626,63,Male,Backpack,Outerwear,55,Maine,M,Green,Winter,4.4,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly,Synthetic Data
9485502,53,Male,Jacket,Outerwear,49,Vermont,M,Purple,Fall,3.0,No,2-Day Shipping,No,No,16,Debit Card,Monthly,Synthetic Data
11040579,48,Male,Scarf,Accessories,61,Ohio,XL,Gray,Fall,3.8,Yes,Next Day Air,Yes,Yes,31,PayPal,Quarterly,Synthetic Data
209165,65,Male,Hat,Accessories,30,Michigan,XL,Cyan,Spring,3.8,No,2-Day Shipping,Yes,Yes,5,Cash,Quarterly,Synthetic Data
9575955,59,Male,Sneakers,Footwear,61,Colorado,M,Magenta,Spring,3.0,Yes,Express,Yes,Yes,3,Debit Card,Weekly,Synthetic Data
6849143,70,Male,Socks,Clothing,52,North Carolina,M,Indigo,Fall,3.0,No,Store Pickup,Yes,Yes,26,Debit Card,Monthly,Synthetic Data
4642028,63,Male,Jewelry,Accessories,43,Pennsylvania,M,White,Summer,2.9,No,Store Pickup,No,No,32,Venmo,Monthly,Synthetic Data
15883270,56,Male,Jewelry,Accessories,67,Wyoming,M,Cyan,Summer,3.0,No,Standard,Yes,Yes,43,PayPal,Quarterly,Synthetic Data
1697670,70,Male,Socks,Clothing,79,Wyoming,M,Cyan,Fall,4.0,No,Store Pickup,No,No,44,Bank Transfer,Monthly,Synthetic Data
8121481,62,Male,T-shirt,Clothing,97,New Jersey,S,Cyan,Winter,2.9,No,Standard,Yes,Yes,24,Venmo,Weekly,Synthetic Data
14735888,59,Male,Boots,Clothing,29,New York,XL,Olive,Winter,4.5,Yes,Store Pickup,Yes,Yes,21,Debit Card,Fortnightly,Synthetic Data
13643384,39,Male,T-shirt,Clothing,43,Illinois,M,Turquoise,Summer,3.7,No,2-Day Shipping,No,No,29,PayPal,Monthly,Synthetic Data
4365372,63,Male,Sunglasses,Footwear,58,Utah,XL,Cyan,Fall,3.1,Yes,Express,Yes,Yes,25,Cash,Annually,Synthetic Data
6081809,58,Female,Gloves,Footwear,94,New York,S,Gray,Spring,4.9,No,2-Day Shipping,Yes,No,19,PayPal,Bi-Weekly,Synthetic Data
3336135,70,Male,Dress,Clothing,85,Oklahoma,M,Gray,Spring,3.1,Yes,Free Shipping,Yes,Yes,28,Cash,Quarterly,Synthetic Data
7659020,40,Female,Pants,Clothing,51,Oklahoma,S,Black,Summer,3.9,No,Next Day Air,No,No,12,Bank Transfer,Monthly,Synthetic Data
11578047,53,Female,Shoes,Footwear,93,Wisconsin,L,Gold,Spring,3.7,No,Free Shipping,No,No,18,Cash,Annually,Synthetic Data
11475937,39,Male,Sandals,Footwear,61,Utah,M,Red,Winter,4.6,Yes,Standard,Yes,Yes,44,Venmo,Bi-Weekly,Synthetic Data
5062256,38,Male,Jacket,Outerwear,29,Maine,M,Violet,Fall,3.5,No,2-Day Shipping,No,No,11,Venmo,Bi-Weekly,Synthetic Data
2509725,62,Female,Hoodie,Clothing,43,Kentucky,M,Turquoise,Spring,2.8,No,Free Shipping,No,No,45,PayPal,Annually,Synthetic Data
5581144,56,Female,Coat,Outerwear,74,Kansas,M,Violet,Winter,3.4,No,Free Shipping,No,No,28,PayPal,Monthly,Synthetic Data
763210,63,Male,Sweater,Clothing,42,Maine,XL,Olive,Spring,4.5,Yes,Express,Yes,Yes,23,Credit Card,Bi-Weekly,Synthetic Data
7196441,28,Male,Belt,Accessories,45,Tennessee,XL,Green,Summer,4.5,No,Standard,No,No,33,Debit Card,Bi-Weekly,Synthetic Data
7479682,60,Female,Backpack,Accessories,69,Tennessee,M,Olive,Spring,3.0,No,Store Pickup,No,No,43,Debit Card,Bi-Weekly,Synthetic Data
14530189,51,Male,Pants,Clothing,62,Washington,M,Gold,Summer,3.8,No,2-Day Shipping,No,No,43,PayPal,Bi-Weekly,Synthetic Data
8704982,27,Male,Jacket,Outerwear,97,Texas,M,Maroon,Spring,4.7,No,Store Pickup,Yes,Yes,42,Credit Card,Annually,Synthetic Data
5844762,56,Male,Socks,Clothing,65,Vermont,S,Indigo,Fall,3.7,No,Next Day Air,No,No,12,Debit Card,Monthly,Synthetic Data
389234,70,Male,Scarf,Accessories,63,Alaska,XL,Charcoal,Spring,3.0,No,Free Shipping,No,No,27,Cash,Quarterly,Synthetic Data
13241232,51,Female,Pants,Clothing,65,California,L,Magenta,Fall,3.7,No,Standard,No,No,33,PayPal,Bi-Weekly,Synthetic Data
7184793,60,Male,Sunglasses,Accessories,33,Louisiana,M,Brown,Summer,3.7,No,Free Shipping,No,No,20,PayPal,Weekly,Synthetic Data
3873771,52,Male,Belt,Clothing,93,New Mexico,S,Red,Summer,3.0,No,Express,Yes,Yes,29,Bank Transfer,Monthly,Synthetic Data
7572950,60,Male,Jeans,Clothing,40,Oklahoma,L,Red,Winter,3.0,Yes,Standard,Yes,Yes,12,Venmo,Weekly,Synthetic Data
15879592,61,Male,Sneakers,Footwear,29,Colorado,S,Brown,Winter,2.9,No,Next Day Air,No,Yes,9,Debit Card,Monthly,Synthetic Data
7180517,51,Male,Gloves,Accessories,64,New Hampshire,M,White,Fall,2.9,Yes,Store Pickup,Yes,Yes,5,Venmo,Quarterly,Synthetic Data
7280525,40,Male,Sneakers,Footwear,54,Missouri,M,Yellow,Summer,5.0,No,Free Shipping,Yes,Yes,28,PayPal,Monthly,Synthetic Data
3627522,61,Male,Hat,Accessories,27,Nevada,M,Blue,Summer,3.0,No,Store Pickup,No,No,43,Credit Card,Weekly,Synthetic Data
1019248,41,Male,Scarf,Accessories,78,Idaho,M,Gold,Spring,3.0,No,Free Shipping,Yes,Yes,5,PayPal,Monthly,Synthetic Data
12531068,70,Male,Blouse,Clothing,30,Colorado,M,Red,Summer,3.0,No,Next Day Air,No,No,43,Bank Transfer,Quarterly,Synthetic Data
2397805,27,Male,Shorts,Clothing,51,Connecticut,S,Black,Summer,3.7,Yes,2-Day Shipping,Yes,Yes,12,Debit Card,Bi-Weekly,Synthetic Data
16579072,44,Male,Sandals,Footwear,42,Louisiana,M,Orange,Fall,2.9,No,Express,No,No,44,PayPal,Weekly,Synthetic Data
9818801,49,Male,Blouse,Clothing,30,Massachusetts,S,Maroon,Winter,4.5,No,Next Day Air,No,No,29,Cash,Fortnightly,Synthetic Data
4266456,70,Female,Handbag,Clothing,29,Wisconsin,L,Lavender,Summer,4.5,No,Standard,No,No,44,PayPal,Every 3 Months,Synthetic Data
12761184,66,Male,Belt,Accessories,94,Idaho,L,Blue,Fall,4.6,No,Express,Yes,Yes,32,PayPal,Fortnightly,Synthetic Data
4709965,63,Female,Shorts,Clothing,74,Alabama,M,Gold,Fall,3.8,No,Free Shipping,No,No,18,PayPal,Monthly,Synthetic Data
7643537,69,Male,Skirt,Clothing,92,Maine,L,Beige,Winter,3.8,No,Standard,Yes,No,34,PayPal,Monthly,Synthetic Data
6017143,29,Male,Coat,Accessories,65,Wisconsin,S,Olive,Spring,3.0,Yes,Store Pickup,Yes,Yes,22,Debit Card,Fortnightly,Synthetic Data
6573532,69,Female,Sunglasses,Accessories,28,Montana,XL,Blue,Winter,3.6,No,Store Pickup,No,No,42,PayPal,Quarterly,Synthetic Data
13024464,29,Female,Socks,Accessories,32,California,M,Magenta,Fall,3.8,No,Store Pickup,No,No,32,PayPal,Annually,Synthetic Data
8326227,55,Female,Dress,Clothing,45,Wyoming,L,Cyan,Winter,5.0,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,Synthetic Data
1754431,43,Female,Jacket,Outerwear,93,Utah,S,White,Winter,3.8,No,Express,No,No,31,PayPal,Annually,Synthetic Data
15949043,70,Male,Sneakers,Footwear,31,Washington,M,Silver,Summer,4.9,Yes,Free Shipping,Yes,Yes,24,Venmo,Monthly,Synthetic Data
8634845,51,Male,Sweater,Clothing,93,Oklahoma,XL,White,Winter,4.4,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Quarterly,Synthetic Data
6972347,27,Male,Gloves,Accessories,66,Oregon,S,Gray,Fall,3.7,No,Store Pickup,No,No,34,Venmo,Fortnightly,Synthetic Data
14031932,41,Male,Sunglasses,Accessories,46,Wyoming,M,Olive,Fall,3.6,No,Free Shipping,No,No,43,Bank Transfer,Weekly,Synthetic Data
2629733,39,Male,Boots,Accessories,29,Delaware,XL,Gray,Winter,3.7,Yes,Next Day Air,Yes,Yes,24,Venmo,Quarterly,Synthetic Data
4821448,58,Male,Coat,Footwear,57,New Mexico,XL,Peach,Summer,5.0,Yes,Free Shipping,Yes,Yes,11,PayPal,Fortnightly,Synthetic Data
7461631,41,Female,Jacket,Outerwear,50,Massachusetts,L,Violet,Winter,3.6,No,Standard,No,No,29,Bank Transfer,Bi-Weekly,Synthetic Data
3880569,70,Male,Sweater,Clothing,26,Nevada,XL,White,Spring,3.7,No,Store Pickup,No,No,43,Venmo,Weekly,Synthetic Data
16382022,43,Male,Jeans,Clothing,42,Oregon,XL,Magenta,Fall,4.4,Yes,Standard,Yes,Yes,29,Bank Transfer,Every 3 Months,Synthetic Data
8985991,28,Male,Sweater,Clothing,45,Michigan,XL,Peach,Fall,3.5,No,Store Pickup,No,No,44,Debit Card,Bi-Weekly,Synthetic Data
14452048,61,Male,Shorts,Clothing,64,Wyoming,S,Maroon,Winter,4.9,No,Next Day Air,No,No,10,Bank Transfer,Quarterly,Synthetic Data
9600716,59,Male,Sweater,Clothing,57,Florida,M,Gray,Winter,3.6,Yes,Next Day Air,Yes,Yes,20,Cash,Bi-Weekly,Synthetic Data
3297836,64,Female,Handbag,Accessories,63,Minnesota,L,Olive,Spring,4.4,No,Standard,No,No,28,PayPal,Weekly,Synthetic Data
6454786,27,Female,Shirt,Clothing,43,Mississippi,XL,Black,Winter,3.7,No,Next Day Air,No,No,11,PayPal,Monthly,Synthetic Data
11090365,42,Female,Shoes,Clothing,66,Virginia,M,Olive,Spring,4.5,No,Standard,No,No,42,Cash,Annually,Synthetic Data
3889630,69,Male,Jacket,Outerwear,94,Michigan,M,Purple,Fall,3.0,No,Free Shipping,No,No,3,PayPal,Fortnightly,Synthetic Data
13585414,29,Male,Sneakers,Footwear,62,Alaska,XL,Cyan,Fall,3.9,Yes,Next Day Air,Yes,Yes,31,Cash,Weekly,Synthetic Data
4590201,69,Male,Jacket,Outerwear,42,North Dakota,L,Lavender,Fall,4.2,No,Standard,No,No,41,PayPal,Quarterly,Synthetic Data
9997161,61,Female,Shirt,Clothing,74,Pennsylvania,M,Teal,Spring,3.6,No,Standard,No,No,34,Cash,Bi-Weekly,Synthetic Data
14841072,61,Male,Boots,Outerwear,29,Michigan,S,Magenta,Spring,4.8,Yes,Store Pickup,Yes,Yes,17,Debit Card,Fortnightly,Synthetic Data
10632498,30,Female,Coat,Outerwear,77,Arkansas,M,Cyan,Winter,4.9,No,Express,No,No,13,Cash,Quarterly,Synthetic Data
13025765,41,Male,Hat,Accessories,93,Illinois,M,Orange,Summer,3.5,No,2-Day Shipping,Yes,Yes,31,Bank Transfer,Quarterly,Synthetic Data
5095719,26,Male,Pants,Clothing,63,Alaska,L,Gray,Spring,5.0,No,Free Shipping,Yes,Yes,34,Cash,Weekly,Synthetic Data
8845248,70,Female,Shorts,Footwear,92,California,M,Olive,Spring,3.6,No,Standard,No,No,42,Bank Transfer,Bi-Weekly,Synthetic Data
8796595,49,Female,Sandals,Footwear,78,Illinois,M,Gray,Fall,4.7,No,Express,No,No,9,Cash,Bi-Weekly,Synthetic Data
9800956,62,Male,Jeans,Clothing,88,Montana,L,Violet,Spring,3.7,Yes,Next Day Air,Yes,Yes,3,Cash,Annually,Synthetic Data
1417608,70,Male,Gloves,Accessories,79,Delaware,XL,Brown,Summer,3.0,Yes,Free Shipping,Yes,Yes,21,Debit Card,Bi-Weekly,Synthetic Data
292949,47,Male,Jacket,Outerwear,70,Illinois,L,Brown,Fall,4.4,No,Standard,No,No,10,Debit Card,Fortnightly,Synthetic Data
14722058,48,Female,Shirt,Clothing,39,California,M,Teal,Winter,4.5,No,2-Day Shipping,No,No,29,Debit Card,Bi-Weekly,Synthetic Data
11810737,65,Female,Sneakers,Footwear,59,Montana,S,Silver,Winter,3.0,No,Free Shipping,No,No,30,Cash,Quarterly,Synthetic Data
5823744,53,Male,Scarf,Footwear,29,New Jersey,M,Blue,Summer,3.7,Yes,Store Pickup,Yes,Yes,29,Cash,Bi-Weekly,Synthetic Data
1891010,62,Male,Sneakers,Footwear,54,Nevada,S,Black,Summer,4.6,No,Standard,Yes,Yes,11,Bank Transfer,Quarterly,Synthetic Data
2508944,29,Male,Blouse,Clothing,97,Massachusetts,XL,Green,Summer,4.7,Yes,Store Pickup,Yes,Yes,12,Cash,Monthly,Synthetic Data
2357625,40,Female,Jacket,Outerwear,40,South Dakota,S,Silver,Spring,4.9,No,Free Shipping,No,No,18,PayPal,Every 3 Months,Synthetic Data
7431171,63,Female,Shorts,Clothing,53,Massachusetts,L,Silver,Winter,4.9,No,Standard,No,No,46,Credit Card,Weekly,Synthetic Data
6233263,44,Male,Coat,Outerwear,48,Alaska,XL,Maroon,Fall,4.7,No,Free Shipping,No,No,13,Bank Transfer,Annually,Synthetic Data
1502576,63,Male,Sweater,Clothing,28,New Hampshire,S,Gray,Spring,5.0,Yes,Free Shipping,Yes,Yes,30,Debit Card,Monthly,Synthetic Data
9615779,28,Female,Coat,Clothing,73,Colorado,S,Turquoise,Fall,3.7,No,Standard,Yes,No,4,Venmo,Annually,Synthetic Data
10129872,42,Male,Boots,Footwear,93,Alabama,M,Indigo,Summer,3.0,No,Free Shipping,Yes,Yes,23,PayPal,Fortnightly,Synthetic Data
10298191,41,Male,Jeans,Clothing,63,Idaho,S,Maroon,Fall,3.6,No,Standard,No,No,33,PayPal,Monthly,Synthetic Data
9925207,70,Male,Skirt,Clothing,77,Georgia,XL,Lavender,Summer,4.5,Yes,Store Pickup,Yes,Yes,41,Credit Card,Quarterly,Synthetic Data
855903,43,Male,Shirt,Clothing,60,Alaska,M,Maroon,Winter,3.6,No,Standard,No,No,31,Bank Transfer,Monthly,Synthetic Data
10861957,61,Female,Jeans,Accessories,63,Montana,S,Lavender,Fall,3.0,No,Next Day Air,No,No,9,PayPal,Weekly,Synthetic Data
14801194,68,Male,Sunglasses,Accessories,43,Vermont,M,Beige,Winter,3.4,No,Next Day Air,Yes,Yes,29,Cash,Fortnightly,Synthetic Data
6835707,42,Male,Coat,Outerwear,26,Connecticut,M,White,Summer,4.9,Yes,2-Day Shipping,Yes,Yes,13,Credit Card,Annually,Synthetic Data
12664813,69,Female,Handbag,Accessories,28,North Carolina,L,Lavender,Fall,3.9,No,Next Day Air,No,No,24,Bank Transfer,Monthly,Synthetic Data
3163701,54,Male,Pants,Clothing,64,Idaho,L,Gold,Winter,3.8,Yes,Free Shipping,Yes,Yes,30,PayPal,Monthly,Synthetic Data
5815931,59,Male,Sneakers,Footwear,64,Delaware,XL,Maroon,Fall,3.1,Yes,Store Pickup,Yes,Yes,3,Debit Card,Bi-Weekly,Synthetic Data
1574323,28,Male,Coat,Outerwear,69,Virginia,L,Yellow,Fall,4.6,Yes,Standard,Yes,Yes,9,Venmo,Fortnightly,Synthetic Data
14831556,61,Male,Coat,Accessories,27,New Jersey,M,Olive,Spring,4.5,No,Free Shipping,Yes,Yes,23,PayPal,Weekly,Synthetic Data
11014818,56,Male,Sneakers,Footwear,44,New York,L,Cyan,Summer,3.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly,Synthetic Data
2090126,63,Male,Jewelry,Accessories,27,Ohio,L,Magenta,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,11,Venmo,Monthly,Synthetic Data
1062510,43,Male,Skirt,Clothing,56,Alaska,M,Orange,Fall,3.7,No,Next Day Air,No,No,18,Bank Transfer,Quarterly,Synthetic Data
13920055,62,Male,Sneakers,Footwear,58,Nebraska,M,Olive,Spring,4.0,Yes,Store Pickup,No,No,43,Debit Card,Weekly,Synthetic Data
13009614,60,Male,T-shirt,Clothing,30,Tennessee,M,Gold,Summer,3.9,No,Express,No,No,42,Debit Card,Monthly,Synthetic Data
8420277,66,Male,Sweater,Footwear,43,Mississippi,L,Maroon,Fall,4.6,Yes,Standard,Yes,Yes,44,Cash,Weekly,Synthetic Data
11369023,49,Female,Hoodie,Clothing,28,Minnesota,L,Orange,Spring,4.9,No,2-Day Shipping,No,No,33,PayPal,Monthly,Synthetic Data
13243801,70,Female,Jacket,Outerwear,29,New York,L,Charcoal,Fall,3.8,No,Free Shipping,No,No,5,Cash,Weekly,Synthetic Data
16447992,60,Male,Belt,Accessories,41,Kentucky,L,Gray,Spring,4.7,Yes,Standard,Yes,Yes,30,PayPal,Weekly,Synthetic Data
1650804,70,Male,Skirt,Accessories,58,New Jersey,M,Olive,Summer,3.8,Yes,Standard,Yes,Yes,43,Bank Transfer,Weekly,Synthetic Data
3749618,70,Male,Boots,Footwear,30,Delaware,XL,Blue,Summer,4.7,Yes,Store Pickup,Yes,Yes,42,PayPal,Quarterly,Synthetic Data
1586114,68,Male,Jewelry,Accessories,26,Illinois,M,Teal,Winter,3.7,No,Store Pickup,No,No,18,Cash,Bi-Weekly,Synthetic Data
4139553,38,Male,Jewelry,Accessories,79,Mississippi,L,Green,Spring,3.8,No,2-Day Shipping,Yes,Yes,11,Credit Card,Fortnightly,Synthetic Data
