Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Source
10537708,39,Male,Hoodie,Clothing,66,Missouri,M,Maroon,Fall,4.6,Yes,Next Day Air,Yes,Yes,22,Credit Card,Monthly,Synthetic Data
4664093,53,Male,Shorts,Clothing,41,Massachusetts,L,Maroon,Fall,3.0,No,Next Day Air,No,No,22,Bank Transfer,Monthly,Synthetic Data
14405135,25,Male,Blouse,Clothing,90,Maine,L,Indigo,Winter,3.8,No,2-Day Shipping,No,No,34,Debit Card,Monthly,Synthetic Data
8182649,70,Male,Coat,Outerwear,79,Mississippi,S,Turquoise,Summer,4.6,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,Synthetic Data
5108646,54,Male,Boots,Footwear,54,Colorado,L,Olive,Fall,3.9,No,Store Pickup,No,No,42,Venmo,Weekly,Synthetic Data
2294969,64,Male,Pants,Clothing,96,New York,L,Red,Winter,3.7,No,Next Day Air,No,No,20,Venmo,Every 3 Months,Synthetic Data
1433735,54,Female,Sandals,Footwear,92,Vermont,M,Yellow,Winter,4.7,No,Express,No,No,3,PayPal,Every 3 Months,Synthetic Data
4718002,69,Male,Belt,Accessories,93,North Carolina,XL,Red,Spring,4.4,No,Store Pickup,No,No,19,Cash,Quarterly,Synthetic Data
12597817,46,Male,Hoodie,Clothing,52,Alabama,M,Gray,Summer,4.6,Yes,Free Shipping,Yes,Yes,4,PayPal,Weekly,Synthetic Data
6867254,38,Female,Jacket,Outerwear,69,Minnesota,XL,Turquoise,Winter,3.5,No,Next Day Air,No,No,3,PayPal,Every 3 Months,Synthetic Data
11616480,49,Male,Shirt,Clothing,43,Minnesota,L,Purple,Fall,4.6,No,Standard,No,No,17,Cash,Monthly,Synthetic Data
3537684,62,Male,Shirt,Footwear,95,Georgia,XL,Magenta,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,13,Cash,Annually,Synthetic Data
14967123,42,Female,Jacket,Outerwear,53,Tennessee,M,Yellow,Fall,4.5,No,Express,No,No,43,PayPal,Bi-Weekly,Synthetic Data
10757860,54,Male,Coat,Outerwear,74,Idaho,S,Turquoise,Summer,4.5,No,Free Shipping,Yes,Yes,12,PayPal,Bi-Weekly,Synthetic Data
14326695,62,Male,Backpack,Accessories,48,South Dakota,S,White,Summer,3.7,No,Express,No,No,3,Venmo,Every 3 Months,Synthetic Data
5469970,63,Female,Shorts,Clothing,44,North Dakota,M,Peach,Winter,3.7,No,Express,No,No,45,Cash,Weekly,Synthetic Data
12156369,41,Female,Jewelry,Accessories,77,Ohio,S,Turquoise,Spring,3.9,No,Express,No,No,43,Cash,Monthly,Synthetic Data
1983994,62,Male,Sneakers,Footwear,95,New York,L,Pink,Winter,3.9,No,Store Pickup,No,No,21,Debit Card,Monthly,Synthetic Data
15753302,40,Male,Jewelry,Accessories,30,Texas,M,Maroon,Summer,3.7,No,Store Pickup,No,No,45,PayPal,Quarterly,Synthetic Data
6842424,53,Male,Sneakers,Footwear,94,Montana,L,Silver,Winter,3.0,No,Free Shipping,No,No,4,Debit Card,Monthly,Synthetic Data
13098397,51,Female,Skirt,Clothing,63,Kentucky,S,Turquoise,Spring,3.0,No,2-Day Shipping,No,No,43,PayPal,Annually,Synthetic Data
15781046,63,Female,Blouse,Clothing,71,South Carolina,M,Charcoal,Fall,4.8,No,Store Pickup,No,No,44,Bank Transfer,Every 3 Months,Synthetic Data
15753951,27,Male,Hat,Accessories,70,Pennsylvania,M,White,Spring,3.8,Yes,Store Pickup,Yes,Yes,44,Credit Card,Weekly,Synthetic Data
16396486,62,Male,Hat,Accessories,43,Connecticut,M,Maroon,Winter,2.9,Yes,Free Shipping,Yes,Yes,44,PayPal,Weekly,Synthetic Data
4758073,52,Male,Coat,Outerwear,34,Rhode Island,L,Turquoise,Winter,3.0,No,Free Shipping,Yes,Yes,12,Bank Transfer,Fortnightly,Synthetic Data
483967,41,Male,Sneakers,Footwear,77,Tennessee,L,Green,Winter,3.9,Yes,Standard,Yes,Yes,44,Debit Card,Fortnightly,Synthetic Data
8087747,55,Male,Jacket,Outerwear,54,North Dakota,M,Violet,Fall,3.0,No,Free Shipping,No,No,8,Debit Card,Bi-Weekly,Synthetic Data
16767703,69,Female,Jewelry,Accessories,31,Illinois,M,Blue,Spring,2.9,No,Store Pickup,No,No,21,Bank Transfer,Monthly,Synthetic Data
8775812,41,Male,Coat,Clothing,50,North Dakota,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,20,Cash,Bi-Weekly,Synthetic Data
9829521,48,Female,Sweater,Clothing,94,Washington,L,Gold,Spring,3.8,No,Next Day Air,No,No,43,Debit Card,Every 3 Months,Synthetic Data
3153493,70,Female,Shoes,Footwear,38,Maine,M,Olive,Summer,3.8,No,Free Shipping,No,No,35,Venmo,Weekly,Synthetic Data
16360373,51,Male,Scarf,Accessories,28,Nebraska,L,Silver,Summer,3.7,No,Next Day Air,No,No,43,Cash,Fortnightly,Synthetic Data
16739679,69,Male,Sweater,Clothing,75,Arkansas,M,Purple,Winter,4.6,No,Standard,Yes,Yes,31,Debit Card,Weekly,Synthetic Data
13481485,43,Female,Coat,Outerwear,77,Idaho,XL,Purple,Winter,4.7,No,Free Shipping,No,No,43,Venmo,Bi-Weekly,Synthetic Data
7656662,60,Male,Coat,Outerwear,29,Idaho,S,Violet,Summer,3.8,No,Store Pickup,Yes,Yes,31,Cash,Fortnightly,Synthetic Data
10370100,68,Female,Gloves,Accessories,28,Wisconsin,M,Violet,Summer,3.7,No,Store Pickup,No,No,32,Cash,Bi-Weekly,Synthetic Data
7318209,57,Male,Jewelry,Accessories,27,California,M,Blue,Summer,3.9,Yes,Store Pickup,Yes,Yes,22,Debit Card,Annually,Synthetic Data
6746505,70,Male,Blouse,Clothing,66,Wisconsin,S,Lavender,Summer,4.1,No,Next Day Air,No,No,33,Cash,Bi-Weekly,Synthetic Data
1628412,57,Male,Pants,Outerwear,58,Alaska,S,Black,Summer,3.7,No,Free Shipping,No,No,23,Credit Card,Bi-Weekly,Synthetic Data
14520928,28,Male,Hoodie,Accessories,92,Texas,M,Orange,Spring,3.5,No,Standard,No,No,5,Credit Card,Monthly,Synthetic Data
9143482,56,Male,Shoes,Footwear,95,Utah,M,Indigo,Winter,4.2,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Quarterly,Synthetic Data
39758,61,Male,Socks,Clothing,94,Connecticut,L,Gray,Spring,3.1,Yes,Store Pickup,Yes,Yes,11,Debit Card,Weekly,Synthetic Data
1540016,29,Male,T-shirt,Clothing,95,West Virginia,L,Cyan,Spring,2.9,Yes,Store Pickup,Yes,Yes,31,PayPal,Weekly,Synthetic Data
9160323,70,Male,Sweater,Footwear,29,Wyoming,XL,Olive,Fall,4.7,Yes,Standard,Yes,Yes,42,Bank Transfer,Weekly,Synthetic Data
16080359,26,Male,Scarf,Accessories,28,Connecticut,S,Green,Summer,3.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Monthly,Synthetic Data
7646399,53,Female,Coat,Outerwear,64,Montana,S,Green,Winter,3.6,No,Free Shipping,No,No,43,PayPal,Bi-Weekly,Synthetic Data
9880648,70,Male,Sandals,Clothing,32,Delaware,M,Gray,Summer,4.7,Yes,Next Day Air,Yes,Yes,12,Venmo,Weekly,Synthetic Data
15240783,70,Male,Hoodie,Clothing,26,Kansas,L,Red,Winter,3.0,Yes,Next Day Air,Yes,Yes,4,Venmo,Weekly,Synthetic Data
15146881,27,Male,Jewelry,Accessories,91,Arkansas,M,Blue,Summer,3.9,Yes,Store Pickup,Yes,Yes,11,Cash,Quarterly,Synthetic Data
16651319,31,Male,Socks,Clothing,93,Idaho,L,Black,Spring,3.8,No,Next Day Air,Yes,Yes,13,Venmo,Every 3 Months,Synthetic Data
14749398,40,Male,Blouse,Accessories,30,Arkansas,L,Red,Winter,4.5,No,2-Day Shipping,No,No,20,Cash,Quarterly,Synthetic Data
11146362,68,Female,Handbag,Accessories,63,Montana,XL,Peach,Spring,3.7,No,Store Pickup,No,No,25,PayPal,Quarterly,Synthetic Data
2112892,52,Female,Shorts,Clothing,31,Delaware,XL,Beige,Fall,4.5,No,Next Day Air,No,No,28,Bank Transfer,Monthly,Synthetic Data
5149997,62,Female,Scarf,Accessories,74,Texas,XL,Red,Summer,4.1,No,Next Day Air,No,No,43,Cash,Monthly,Synthetic Data
3261030,58,Male,Hoodie,Clothing,55,Rhode Island,S,Pink,Summer,4.9,No,Standard,Yes,Yes,11,Credit Card,Monthly,Synthetic Data
2845185,40,Male,Jewelry,Accessories,47,Minnesota,S,Magenta,Spring,2.9,No,Store Pickup,Yes,Yes,45,PayPal,Monthly,Synthetic Data
7645166,28,Female,Blouse,Clothing,47,Minnesota,XL,Peach,Fall,4.8,No,Store Pickup,No,No,35,Credit Card,Every 3 Months,Synthetic Data
550756,70,Female,Sneakers,Footwear,27,Georgia,S,Indigo,Winter,3.6,No,Next Day Air,No,No,30,PayPal,Monthly,Synthetic Data
1639163,70,Female,Handbag,Accessories,79,Mississippi,L,Gray,Spring,3.8,No,Free Shipping,No,No,42,Cash,Annually,Synthetic Data
3383982,70,Male,Jewelry,Clothing,34,Virginia,M,Orange,Summer,3.6,No,Standard,Yes,Yes,25,Bank Transfer,Fortnightly,Synthetic Data
10201012,69,Male,Coat,Outerwear,78,Nebraska,M,White,Spring,3.9,Yes,Express,Yes,Yes,12,Venmo,Fortnightly,Synthetic Data
12670600,59,Male,Jeans,Accessories,55,Texas,XL,Teal,Fall,4.9,No,Standard,No,No,26,Debit Card,Annually,Synthetic Data
7123004,61,Male,Hoodie,Clothing,30,Wyoming,M,Purple,Fall,3.8,No,Free Shipping,No,No,20,Venmo,Fortnightly,Synthetic Data
15490343,70,Female,Hoodie,Clothing,94,New Mexico,M,Cyan,Spring,3.7,No,Express,No,No,32,PayPal,Fortnightly,Synthetic Data
11666749,54,Male,Skirt,Clothing,81,Georgia,L,Olive,Spring,3.8,No,Store Pickup,No,No,27,Credit Card,Weekly,Synthetic Data
7826209,43,Male,Sneakers,Footwear,49,Washington,M,Olive,Summer,3.0,Yes,Free Shipping,Yes,Yes,5,Cash,Weekly,Synthetic Data
15851507,53,Female,Sneakers,Clothing,42,Arizona,L,Lavender,Fall,2.9,No,Next Day Air,No,No,22,Debit Card,Monthly,Synthetic Data
1412483,27,Female,Blouse,Clothing,52,Colorado,XL,Beige,Winter,3.8,No,Store Pickup,No,No,9,Cash,Every 3 Months,Synthetic Data
4682648,64,Male,Jewelry,Accessories,31,Colorado,L,Turquoise,Spring,2.9,No,2-Day Shipping,Yes,Yes,28,PayPal,Monthly,Synthetic Data
2690027,62,Female,Jacket,Footwear,70,Arkansas,M,Violet,Fall,4.7,No,Free Shipping,No,No,5,Debit Card,Monthly,Synthetic Data
15466192,42,Female,Coat,Outerwear,94,Virginia,XL,Violet,Fall,4.8,No,Free Shipping,No,No,31,Cash,Annually,Synthetic Data
11007681,69,Male,Jewelry,Accessories,93,Wisconsin,S,Red,Summer,4.1,Yes,Store Pickup,Yes,Yes,24,Venmo,Fortnightly,Synthetic Data
15884519,39,Male,Scarf,Accessories,41,South Carolina,M,Maroon,Summer,2.9,No,Store Pickup,No,No,45,Bank Transfer,Bi-Weekly,Synthetic Data
8108602,61,Male,Belt,Accessories,95,Illinois,XL,Gray,Winter,3.0,Yes,Standard,Yes,Yes,45,Cash,Bi-Weekly,Synthetic Data
16012462,49,Male,Scarf,Accessories,64,Vermont,L,Cyan,Summer,4.5,No,2-Day Shipping,Yes,Yes,25,PayPal,Bi-Weekly,Synthetic Data
6650130,31,Female,Scarf,Accessories,47,Nevada,S,White,Summer,3.8,No,2-Day Shipping,No,No,4,Credit Card,Monthly,Synthetic Data
6656122,38,Female,Shorts,Clothing,40,Delaware,S,Turquoise,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly,Synthetic Data
6538737,37,Male,Shirt,Clothing,59,Florida,M,Silver,Summer,3.9,Yes,2-Day Shipping,Yes,Yes,33,Credit Card,Monthly,Synthetic Data
1005456,56,Male,Scarf,Accessories,30,Arkansas,M,Blue,Fall,4.0,Yes,Next Day Air,Yes,Yes,22,Cash,Annually,Synthetic Data
11414648,41,Male,Boots,Footwear,78,Ohio,L,Olive,Spring,3.7,Yes,Next Day Air,Yes,Yes,11,PayPal,Fortnightly,Synthetic Data
14079902,62,Male,Shorts,Clothing,54,Maryland,M,Charcoal,Winter,2.9,No,Free Shipping,No,No,26,Credit Card,Every 3 Months,Synthetic Data
11468831,70,Male,Coat,Clothing,96,Illinois,XL,White,Spring,5.0,Yes,Store Pickup,Yes,Yes,42,Cash,Bi-Weekly,Synthetic Data
12413766,40,Male,Jacket,Outerwear,59,North Dakota,L,Olive,Fall,2.9,No,Standard,No,No,43,Venmo,Weekly,Synthetic Data
9934473,70,Female,Socks,Clothing,62,Georgia,M,Gold,Fall,4.5,No,Store Pickup,No,No,28,Debit Card,Quarterly,Synthetic Data
15268254,61,Female,Hat,Accessories,61,Alaska,M,Turquoise,Spring,4.7,No,Free Shipping,No,No,19,Credit Card,Annually,Synthetic Data
4168314,56,Female,Blouse,Clothing,45,Massachusetts,L,Orange,Winter,3.9,No,Free Shipping,No,No,32,Bank Transfer,Every 3 Months,Synthetic Data
11791627,61,Female,Sunglasses,Accessories,30,Alabama,XL,Red,Summer,5.0,No,Express,No,No,43,Credit Card,Quarterly,Synthetic Data
7031137,28,Male,Jacket,Outerwear,56,Montana,S,Green,Fall,3.8,Yes,Next Day Air,Yes,Yes,21,Cash,Every 3 Months,Synthetic Data
13755129,29,Female,Sneakers,Footwear,59,Mississippi,L,Black,Summer,3.7,No,Next Day Air,No,No,10,Venmo,Fortnightly,Synthetic Data
5110903,62,Male,Coat,Footwear,27,Texas,M,Olive,Fall,3.1,No,Standard,Yes,Yes,44,Bank Transfer,Fortnightly,Synthetic Data
11509438,38,Male,Shirt,Clothing,95,Nevada,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,30,Debit Card,Monthly,Synthetic Data
2778421,70,Male,Coat,Outerwear,94,New York,L,Teal,Summer,3.0,Yes,Standard,Yes,Yes,28,Cash,Bi-Weekly,Synthetic Data
1066383,70,Male,Jacket,Footwear,27,New York,L,Blue,Winter,2.9,Yes,Standard,Yes,Yes,33,Venmo,Monthly,Synthetic Data
16657935,41,Male,Jeans,Clothing,69,Louisiana,S,Orange,Fall,3.5,No,Standard,No,No,31,PayPal,Quarterly,Synthetic Data
15315618,63,Female,Gloves,Accessories,28,Alabama,S,Silver,Summer,4.6,No,Free Shipping,No,No,5,Cash,Annually,Synthetic Data
7468235,58,Male,Skirt,Clothing,44,Idaho,L,Teal,Summer,4.8,Yes,Store Pickup,Yes,Yes,23,PayPal,Bi-Weekly,Synthetic Data
8852200,62,Female,Sunglasses,Accessories,43,Maryland,L,Turquoise,Spring,3.7,No,Standard,No,No,30,Credit Card,Bi-Weekly,Synthetic Data
2027602,26,Male,Socks,Clothing,61,Utah,M,Beige,Fall,3.8,Yes,2-Day Shipping,Yes,Yes,31,Bank Transfer,Monthly,Synthetic Data
1979627,28,Male,Sneakers,Footwear,96,Texas,M,Peach,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,43,Cash,Every 3 Months,Synthetic Data
9826252,69,Male,Coat,Clothing,30,Delaware,S,Olive,Summer,4.6,No,Store Pickup,No,No,22,Venmo,Annually,Synthetic Data
792616,62,Male,Boots,Footwear,71,Massachusetts,M,Green,Spring,5.0,Yes,Standard,Yes,Yes,9,Debit Card,Fortnightly,Synthetic Data
12458454,59,Male,Scarf,Clothing,38,Vermont,M,Olive,Summer,3.6,No,2-Day Shipping,No,No,29,PayPal,Monthly,Synthetic Data
15952529,48,Male,Jacket,Clothing,83,Idaho,M,Cyan,Fall,2.9,No,Next Day Air,No,No,31,Bank Transfer,Fortnightly,Synthetic Data
14569633,50,Male,Blouse,Clothing,32,Colorado,XL,Green,Fall,4.1,Yes,Standard,Yes,Yes,30,Debit Card,Monthly,Synthetic Data
1585447,53,Male,Sneakers,Footwear,28,Kansas,M,Green,Summer,4.0,No,Free Shipping,No,No,12,Debit Card,Every 3 Months,Synthetic Data
15990948,54,Male,Socks,Clothing,62,Mississippi,XL,Turquoise,Spring,3.8,Yes,Express,Yes,Yes,29,Cash,Bi-Weekly,Synthetic Data
11220318,38,Female,Jacket,Outerwear,70,Ohio,S,Maroon,Winter,3.8,No,Free Shipping,No,No,12,PayPal,Every 3 Months,Synthetic Data
13284644,27,Female,Socks,Clothing,41,Pennsylvania,S,Black,Summer,4.6,No,Free Shipping,No,No,12,PayPal,Annually,Synthetic Data
7494333,50,Male,Pants,Clothing,68,Ohio,M,Cyan,Winter,4.5,No,2-Day Shipping,No,No,18,Credit Card,Fortnightly,Synthetic Data
10840810,70,Male,Pants,Clothing,28,Connecticut,L,Yellow,Fall,3.7,Yes,Express,Yes,Yes,10,Credit Card,Monthly,Synthetic Data
8021635,61,Male,Dress,Clothing,30,Minnesota,M,Indigo,Winter,3.0,No,Store Pickup,No,No,21,Venmo,Fortnightly,Synthetic Data
13068358,50,Female,Hat,Accessories,49,Pennsylvania,XL,Purple,Fall,3.8,No,Next Day Air,Yes,Yes,43,Credit Card,Every 3 Months,Synthetic Data
8753905,53,Male,Shorts,Clothing,96,New Jersey,L,Green,Winter,4.4,Yes,Standard,Yes,Yes,15,Debit Card,Bi-Weekly,Synthetic Data
14243672,59,Male,Scarf,Footwear,51,Texas,M,Charcoal,Fall,4.7,Yes,Next Day Air,Yes,Yes,11,PayPal,Monthly,Synthetic Data
12439782,40,Male,Sneakers,Footwear,94,Florida,M,Green,Fall,4.6,Yes,2-Day Shipping,Yes,Yes,10,Cash,Every 3 Months,Synthetic Data
6723674,68,Female,Jacket,Footwear,93,Arkansas,S,White,Summer,3.9,Yes,Express,Yes,Yes,31,PayPal,Fortnightly,Synthetic Data
13627935,48,Male,Jeans,Clothing,57,Minnesota,L,Yellow,Fall,3.0,No,Express,No,No,10,Debit Card,Weekly,Synthetic Data
13876815,48,Female,Hat,Accessories,61,California,M,Charcoal,Summer,4.4,No,Next Day Air,No,No,24,Venmo,Monthly,Synthetic Data
13903279,53,Male,Sneakers,Accessories,33,Tennessee,M,Cyan,Spring,4.9,No,Standard,Yes,Yes,11,Cash,Bi-Weekly,Synthetic Data
12412192,60,Male,Dress,Clothing,27,Delaware,L,Red,Spring,4.7,Yes,Express,Yes,Yes,21,PayPal,Monthly,Synthetic Data
144978,60,Male,Sweater,Clothing,27,Oregon,L,Yellow,Winter,3.7,No,Store Pickup,No,No,44,Cash,Weekly,Synthetic Data
15109572,26,Male,Jewelry,Accessories,45,Indiana,S,Beige,Summer,4.6,No,Store Pickup,No,No,4,Debit Card,Fortnightly,Synthetic Data
5567257,62,Male,Shirt,Clothing,61,Oklahoma,S,Brown,Fall,5.0,Yes,2-Day Shipping,Yes,Yes,14,Cash,Fortnightly,Synthetic Data
4547843,70,Female,Hoodie,Clothing,96,Delaware,L,Maroon,Winter,3.0,No,Free Shipping,Yes,Yes,33,Bank Transfer,Bi-Weekly,Synthetic Data
9207894,26,Male,Shirt,Clothing,62,California,M,Gold,Summer,3.7,Yes,Standard,Yes,Yes,10,PayPal,Weekly,Synthetic Data
10972761,70,Female,Shoes,Footwear,77,Kentucky,M,Black,Fall,4.6,No,Next Day Air,No,No,12,Bank Transfer,Quarterly,Synthetic Data
5488236,42,Male,Scarf,Accessories,59,Wyoming,XL,Olive,Fall,3.0,No,Next Day Air,No,No,28,Venmo,Every 3 Months,Synthetic Data
14084030,68,Male,Scarf,Accessories,29,Mississippi,L,Red,Winter,4.9,Yes,Next Day Air,Yes,Yes,21,PayPal,Monthly,Synthetic Data
9814258,39,Male,Scarf,Accessories,60,Missouri,S,Purple,Winter,4.5,No,Standard,No,No,32,Cash,Quarterly,Synthetic Data
762437,70,Male,Dress,Clothing,45,Utah,S,Purple,Fall,3.4,No,2-Day Shipping,No,No,34,Cash,Bi-Weekly,Synthetic Data
2096709,58,Female,Scarf,Accessories,70,Tennessee,M,White,Summer,3.7,No,Store Pickup,No,No,4,Debit Card,Every 3 Months,Synthetic Data
7623458,70,Female,Hoodie,Accessories,93,Idaho,M,Silver,Summer,3.6,No,Free Shipping,No,No,46,Cash,Weekly,Synthetic Data
12523972,61,Female,Sneakers,Footwear,81,Montana,XL,Cyan,Winter,3.0,No,2-Day Shipping,No,No,30,Bank Transfer,Bi-Weekly,Synthetic Data
2143259,61,Male,Jewelry,Accessories,45,Arizona,M,Black,Summer,4.5,No,Next Day Air,No,No,21,Debit Card,Every 3 Months,Synthetic Data
669937,69,Male,Jacket,Outerwear,66,Washington,M,Peach,Fall,3.7,No,Free Shipping,No,No,45,Venmo,Weekly,Synthetic Data
244812,55,Male,Boots,Footwear,93,New Mexico,M,Peach,Fall,4.5,Yes,Next Day Air,Yes,Yes,44,Debit Card,Quarterly,Synthetic Data
310314,29,Male,Coat,Clothing,29,Nevada,XL,Gray,Spring,4.7,Yes,Next Day Air,Yes,Yes,11,Cash,Quarterly,Synthetic Data
51862,29,Female,Sneakers,Footwear,45,Montana,S,Gold,Summer,3.4,No,Standard,No,No,13,Bank Transfer,Fortnightly,Synthetic Data
3307350,49,Male,Skirt,Footwear,27,Arkansas,M,Red,Fall,4.6,No,Store Pickup,Yes,Yes,41,Venmo,Quarterly,Synthetic Data
3708160,41,Male,Coat,Outerwear,27,New Hampshire,M,Turquoise,Spring,3.5,Yes,Standard,Yes,Yes,44,Venmo,Fortnightly,Synthetic Data
10296020,70,Male,T-shirt,Clothing,74,Alaska,S,Charcoal,Spring,4.9,Yes,Free Shipping,Yes,Yes,9,Credit Card,Monthly,Synthetic Data
6203054,56,Male,Pants,Clothing,41,Michigan,L,Turquoise,Summer,3.6,No,Store Pickup,No,No,32,Credit Card,Annually,Synthetic Data
796428,50,Female,Hat,Accessories,56,Alaska,XL,Charcoal,Summer,3.6,No,Store Pickup,No,No,19,Credit Card,Fortnightly,Synthetic Data
1113537,42,Female,Shoes,Accessories,28,Ohio,L,Orange,Fall,4.6,No,2-Day Shipping,No,No,43,PayPal,Every 3 Months,Synthetic Data
4576868,61,Male,Backpack,Accessories,27,Nebraska,L,Gray,Fall,4.5,Yes,Store Pickup,Yes,Yes,44,Cash,Weekly,Synthetic Data
11993245,29,Male,Boots,Footwear,63,Michigan,L,Gray,Summer,4.0,Yes,Store Pickup,Yes,Yes,31,Debit Card,Quarterly,Synthetic Data
12436956,63,Male,Shoes,Footwear,96,Delaware,M,Gold,Fall,3.8,No,Next Day Air,Yes,Yes,10,Bank Transfer,Monthly,Synthetic Data
16312193,70,Male,T-shirt,Clothing,30,Michigan,M,Blue,Spring,3.9,Yes,Next Day Air,Yes,Yes,45,Credit Card,Quarterly,Synthetic Data
3451852,70,Male,Shirt,Clothing,92,South Carolina,L,Charcoal,Summer,2.9,Yes,Standard,Yes,Yes,34,Venmo,Fortnightly,Synthetic Data
1029401,67,Male,Scarf,Clothing,30,Connecticut,L,Gold,Summer,4.5,Yes,Standard,Yes,Yes,13,Bank Transfer,Annually,Synthetic Data
6301266,26,Male,Handbag,Accessories,40,Idaho,M,Red,Winter,3.8,No,Standard,No,No,26,PayPal,Monthly,Synthetic Data
6335170,62,Female,Shorts,Clothing,29,Maine,L,Peach,Spring,3.8,No,2-Day Shipping,No,No,31,Bank Transfer,Bi-Weekly,Synthetic Data
14517923,49,Male,Jeans,Clothing,52,New Jersey,S,Silver,Summer,4.5,Yes,Next Day Air,Yes,Yes,23,PayPal,Quarterly,Synthetic Data
10553017,52,Male,Shorts,Clothing,56,Georgia,L,Turquoise,Fall,5.0,Yes,Next Day Air,Yes,Yes,13,Bank Transfer,Quarterly,Synthetic Data
5132232,29,Male,Coat,Outerwear,92,Kentucky,S,Silver,Winter,4.9,Yes,Free Shipping,Yes,Yes,44,PayPal,Weekly,Synthetic Data
15003463,59,Female,Scarf,Accessories,64,Illinois,L,Violet,Summer,3.5,No,Standard,No,No,42,PayPal,Bi-Weekly,Synthetic Data
5502626,37,Male,Jewelry,Accessories,29,Vermont,M,Red,Fall,4.6,No,Store Pickup,Yes,No,4,Cash,Weekly,Synthetic Data
3486196,59,Male,Sweater,Clothing,57,Tennessee,M,Cyan,Fall,3.1,No,Express,No,No,44,Debit Card,Bi-Weekly,Synthetic Data
15873312,60,Male,Gloves,Accessories,27,Vermont,L,Pink,Spring,3.6,No,Standard,No,No,30,Credit Card,Bi-Weekly,Synthetic Data
5905310,48,Male,Blouse,Clothing,61,Georgia,M,Green,Winter,3.7,No,Next Day Air,No,Yes,31,Venmo,Monthly,Synthetic Data
8990991,41,Male,Shorts,Clothing,94,New Mexico,L,Cyan,Summer,4.9,No,Free Shipping,Yes,Yes,29,PayPal,Quarterly,Synthetic Data
6302954,69,Male,Shirt,Clothing,50,Rhode Island,M,Olive,Summer,3.5,Yes,Standard,Yes,Yes,34,Bank Transfer,Fortnightly,Synthetic Data
12547837,52,Male,Belt,Accessories,76,Georgia,M,Gray,Winter,4.5,No,Free Shipping,Yes,Yes,44,Venmo,Monthly,Synthetic Data
1469031,60,Male,Coat,Outerwear,78,Pennsylvania,S,Silver,Fall,4.5,No,Free Shipping,No,No,44,Cash,Weekly,Synthetic Data
16421204,69,Male,Shoes,Clothing,42,Ohio,L,Pink,Winter,3.7,No,2-Day Shipping,No,No,11,PayPal,Weekly,Synthetic Data
887534,42,Female,Handbag,Accessories,95,North Dakota,M,Olive,Fall,4.0,No,Standard,No,No,4,Bank Transfer,Annually,Synthetic Data
5934099,57,Male,Sunglasses,Accessories,92,Alabama,S,Silver,Fall,3.7,Yes,Express,Yes,Yes,33,Credit Card,Fortnightly,Synthetic Data
15080251,64,Male,Dress,Footwear,27,Oregon,M,Black,Winter,4.8,No,2-Day Shipping,Yes,Yes,31,PayPal,Fortnightly,Synthetic Data
11276348,55,Female,Shorts,Clothing,46,Mississippi,XL,Violet,Winter,4.6,No,Free Shipping,No,No,30,Cash,Every 3 Months,Synthetic Data
7194398,29,Male,Hoodie,Clothing,68,Colorado,L,Cyan,Fall,4.4,No,Store Pickup,No,No,45,Debit Card,Every 3 Months,Synthetic Data
5532348,38,Male,Sneakers,Footwear,59,Tennessee,M,Yellow,Spring,4.4,No,Store Pickup,Yes,Yes,4,Debit Card,Weekly,Synthetic Data
14853014,54,Female,Shoes,Footwear,55,Washington,M,Violet,Summer,3.7,No,Next Day Air,No,No,25,PayPal,Every 3 Months,Synthetic Data
828556,53,Male,Coat,Outerwear,26,West Virginia,M,Blue,Spring,3.7,No,Store Pickup,No,No,20,PayPal,Weekly,Synthetic Data
16117696,40,Male,Jeans,Clothing,94,Washington,L,Peach,Summer,2.9,No,Store Pickup,No,No,27,Credit Card,Every 3 Months,Synthetic Data
5995184,64,Male,Gloves,Accessories,28,Delaware,L,Red,Winter,3.0,No,Free Shipping,No,No,44,PayPal,Weekly,Synthetic Data
2726294,60,Female,Blouse,Clothing,86,California,L,Cyan,Fall,5.0,No,Next Day Air,No,No,41,Debit Card,Every 3 Months,Synthetic Data
9697120,68,Male,Hat,Clothing,94,Louisiana,M,Teal,Summer,3.1,No,Free Shipping,Yes,Yes,12,Debit Card,Weekly,Synthetic Data
16039582,70,Female,Sunglasses,Footwear,79,Indiana,XL,Purple,Spring,3.0,No,Store Pickup,No,No,31,Bank Transfer,Quarterly,Synthetic Data
2405293,70,Male,Sneakers,Accessories,27,Tennessee,L,Blue,Spring,3.0,Yes,Store Pickup,Yes,Yes,12,Debit Card,Every 3 Months,Synthetic Data
